Gene_id	GO_id
TRINITY_DN11724_c0_g1	GO:0005615;GO:0016020;GO:0001530;GO:0006953;GO:0071222;GO:0050829;GO:0050830;GO:0045087;GO:0006869;GO:0031663;GO:0002281;GO:0043032;GO:0042535;GO:0032760
TRINITY_DN10735_c0_g1	GO:0031672;GO:0022625;GO:0005634;GO:0005844;GO:0045202;GO:0070180;GO:0003735;GO:0034198;GO:0002181;GO:1900087;GO:1990928
TRINITY_DN6358_c0_g1	GO:0005829;GO:0005739;GO:0051538;GO:0050660;GO:0010181;GO:0016040;GO:0004355;GO:0015930;GO:0005506;GO:0016491;GO:0019676;GO:0006537;GO:0036267;GO:0097054
TRINITY_DN14053_c0_g1	GO:0016021;GO:0031965;GO:0005730
TRINITY_DN10025_c0_g1	GO:0045177;GO:0034451;GO:0005814;GO:0005813;GO:0036064;GO:0035869;GO:0005737;GO:0005829;GO:0031965;GO:0000242;GO:0032991;GO:0007098;GO:0060271;GO:0031122;GO:0022027;GO:0035735;GO:0034453;GO:0034454;GO:0050768;GO:0001764;GO:0097150;GO:1905515;GO:0090316;GO:0071539;GO:0033365;GO:0035176
TRINITY_DN9159_c0_g1	
TRINITY_DN11150_c0_g1	GO:0005604;GO:0005587;GO:0062023;GO:0005783;GO:0031012;GO:0005615;GO:0043231;GO:0005201;GO:0005178;GO:0006919;GO:0007155;GO:0007166;GO:0038063;GO:0072577;GO:0030198;GO:0032836;GO:0016525;GO:1905563;GO:0009749
TRINITY_DN6255_c0_g1	GO:0005832;GO:0005524;GO:0051082;GO:0006457
TRINITY_DN1666_c0_g1	GO:0000785;GO:0001650;GO:0005730;GO:0005654;GO:0003723;GO:0000993;GO:0003711;GO:2000234;GO:0045943;GO:2000036;GO:0034243;GO:0006364
TRINITY_DN9854_c0_g1	GO:0046872;GO:0003964;GO:0009036;GO:0006310;GO:0090305;GO:0032199;GO:0032197
TRINITY_DN12804_c0_g1	GO:0016021;GO:0005886;GO:0005524;GO:0046872;GO:0005391
TRINITY_DN10885_c0_g1	GO:0016021;GO:0005524;GO:0016849;GO:0004674;GO:0009190;GO:0035556
TRINITY_DN8898_c0_g1	GO:0015934;GO:0003735;GO:0006412
TRINITY_DN7852_c0_g1	GO:0005783;GO:0030176;GO:0016021;GO:0019899;GO:0031624;GO:0061630;GO:0004842;GO:1990381;GO:0008270;GO:0010498;GO:0043161;GO:0070936;GO:0016567;GO:0030433
TRINITY_DN5168_c0_g1	GO:0005737;GO:0016020
TRINITY_DN11657_c0_g1	GO:0005737;GO:0005654
TRINITY_DN10093_c0_g1	GO:0000775;GO:0000790;GO:0031380;GO:0005634;GO:0000981;GO:0003723;GO:0008270;GO:0030702;GO:0031048
TRINITY_DN2707_c0_g1	GO:0000785;GO:0005737;GO:0005829;GO:0000123;GO:0005654;GO:0005634;GO:0032991;GO:0032993;GO:0005667;GO:0016407;GO:0033613;GO:0050681;GO:0003823;GO:0008013;GO:0043425;GO:0003682;GO:0031490;GO:0000987;GO:0003684;GO:0003677;GO:0035259;GO:0004402;GO:0140069;GO:0140068;GO:0004468;GO:0051019;GO:0051059;GO:0035257;GO:0002039;GO:0140065;GO:0061733;GO:0042975;GO:0097157;GO:1990841;GO:1990405;GO:0008022;GO:0019901;GO:0061920;GO:0044877;GO:0001102;GO:0000978;GO:0000977;GO:0001085;GO:0046332;GO:0097677;GO:0003713;GO:0008134;GO:0016746;GO:0008270;GO:0009887;GO:0006915;GO:0030183;GO:0002209;GO:0051216;GO:0007049;GO:0034644;GO:0007623;GO:0060325;GO:0045444;GO:0007507;GO:0016573;GO:0043969;GO:0043966;GO:0043967;GO:0018393;GO:0006475;GO:0042771;GO:0007611;GO:0030324;GO:0010742;GO:0035855;GO:0035264;GO:0018076;GO:0060548;GO:0031324;GO:0043154;GO:0045721;GO:2000629;GO:0031333;GO:0000122;GO:0018394;GO:0140067;GO:0140066;GO:0061921;GO:0030220;GO:0043923;GO:0045773;GO:0010942;GO:0030307;GO:0061051;GO:0045793;GO:0031325;GO:0032967;GO:0043388;GO:0051091;GO:0010628;GO:0045815;GO:0010560;GO:0035066;GO:0014737;GO:0010976;GO:1901224;GO:1901985;GO:0032092;GO:0042307;GO:0001934;GO:0050714;GO:0045862;GO:1905636;GO:0060298;GO:0045944;GO:0006990;GO:0045893;GO:0030511;GO:0045727;GO:0006473;GO:0031648;GO:0043491;GO:0050821;GO:0065004;GO:0060765;GO:0060177;GO:0006110;GO:0010821;GO:0006357;GO:0006355;GO:0090043;GO:0051592;GO:0071548;GO:0042493;GO:0043627;GO:0009749;GO:0001666;GO:0007519;GO:0001756;GO:0036268;GO:0001966
TRINITY_DN12923_c0_g1	GO:0005840;GO:0003735;GO:0000049;GO:0006412
TRINITY_DN6655_c0_g1	GO:0005737;GO:0046872;GO:0019902;GO:0031593;GO:0003723;GO:0061630;GO:0004842;GO:0000209
TRINITY_DN963_c0_g1	GO:0016021;GO:0005743;GO:0070469;GO:0051537;GO:0046872;GO:0008121
TRINITY_DN11467_c0_g1	GO:0005634;GO:0003677;GO:0046872
TRINITY_DN11219_c0_g1	GO:0005783;GO:0005794;GO:0016021;GO:0005741;GO:0005886;GO:0005774;GO:0005524;GO:0016887;GO:0015439;GO:0042626;GO:0020037;GO:0015886;GO:0055085
TRINITY_DN8401_c0_g1	GO:0030054;GO:0016021;GO:0005886;GO:0045202;GO:0042802;GO:0007156;GO:0010842;GO:0007416
TRINITY_DN13059_c0_g1	GO:0016021;GO:0005524;GO:0004675
TRINITY_DN3252_c0_g1	GO:0005737;GO:0070062;GO:0002177;GO:0031514;GO:0036126;GO:0005516;GO:0030544;GO:0044782;GO:0007288;GO:0007286
TRINITY_DN2137_c0_g1	GO:0016607;GO:0005634;GO:0005681;GO:0071006;GO:0071007;GO:0071005;GO:0003723;GO:0000398
TRINITY_DN9734_c0_g1	GO:0030054;GO:0005789;GO:0016021;GO:0055037;GO:0030672;GO:0005509;GO:0030336;GO:0045806;GO:1902883;GO:0046928
TRINITY_DN9705_c0_g1	GO:0005730;GO:0005654;GO:0008168;GO:0003723;GO:0001510;GO:0070475
TRINITY_DN10073_c0_g1	GO:0005737;GO:0046872;GO:0004784
TRINITY_DN2759_c0_g1	GO:0005737;GO:0005576;GO:0016020;GO:0005509;GO:0003682;GO:0007155
TRINITY_DN734_c0_g1	GO:0005938;GO:0032154;GO:0005737;GO:0005829;GO:0005769;GO:0031901;GO:0030139;GO:0005768;GO:0031527;GO:0090543;GO:0098978;GO:0005794;GO:0005886;GO:0098793;GO:0055037;GO:0055038;GO:0001726;GO:0005525;GO:0003924;GO:0047485;GO:0031996;GO:0030036;GO:1990090;GO:0030866;GO:0032456;GO:0090162;GO:0097284;GO:0006886;GO:0001889;GO:0099562;GO:0033028;GO:2000171;GO:2000009;GO:0030838;GO:1903393;GO:0120183;GO:0051549;GO:0090073;GO:1903078;GO:0050714;GO:0034394;GO:0036010;GO:0060998;GO:0051489;GO:0010975;GO:1905606;GO:0035020;GO:0097178;GO:0048488;GO:0016192
TRINITY_DN4015_c0_g1	GO:0005737;GO:0046872;GO:0019902;GO:0031593;GO:0003723;GO:0061630;GO:0004842;GO:0000209
TRINITY_DN7856_c0_g1	GO:0005576
TRINITY_DN14166_c0_g1	GO:0005737;GO:0003680;GO:0008301;GO:0042277;GO:0008270;GO:0071236;GO:0071493;GO:0006955;GO:0008630;GO:0060741;GO:0010468;GO:0010033;GO:0010043
TRINITY_DN3251_c0_g1	GO:0051015;GO:0007015;GO:0016477
TRINITY_DN5821_c0_g1	GO:0016282;GO:0033290;GO:0005852;GO:0003743;GO:0001732
TRINITY_DN1547_c0_g1	GO:0005730;GO:0003723
TRINITY_DN13557_c0_g1	GO:0031428;GO:0015030;GO:0001651;GO:0005730;GO:0030532;GO:0005732;GO:0032040;GO:1990259;GO:0003723;GO:0008649;GO:0000494;GO:1990258;GO:0031167
TRINITY_DN14651_c0_g1	GO:0005768;GO:0005764;GO:0008239;GO:0008236;GO:0045087;GO:0006508
TRINITY_DN6343_c0_g1	GO:0000781;GO:0005737;GO:0005829;GO:0005730;GO:0005634;GO:0005697;GO:0070182;GO:0004521;GO:0046872;GO:0043021;GO:0003723;GO:0070034;GO:0042162;GO:0006406;GO:1904354;GO:0000184;GO:0035303;GO:0051972;GO:0032204;GO:0032210;GO:0007004
TRINITY_DN294_c0_g1	GO:0016021
TRINITY_DN6745_c0_g1	GO:0005737;GO:0005783;GO:0034663;GO:0005788;GO:0005615;GO:0005634;GO:0005102;GO:0051082;GO:0016556;GO:0050768;GO:0032781;GO:0006457;GO:0051604
TRINITY_DN8474_c0_g1	GO:0005737;GO:0005634;GO:0003677;GO:0061630;GO:0004842;GO:0006284;GO:0030154;GO:0032922;GO:0016574;GO:0031398;GO:0006513;GO:0000209;GO:0016567;GO:0006511
TRINITY_DN11739_c0_g1	GO:0022625;GO:0003723;GO:0003735;GO:0002181;GO:0000470
TRINITY_DN10527_c0_g1	GO:0030126;GO:0000139;GO:0005198;GO:0006888;GO:0006891;GO:0006886;GO:0030903;GO:0061053
TRINITY_DN14492_c0_g1	GO:0072546;GO:0016021
TRINITY_DN11422_c0_g1	GO:0005783;GO:0070062;GO:0005576;GO:0005794;GO:1905103;GO:0016021;GO:0005887;GO:0031902;GO:0005765;GO:0005764;GO:0016020;GO:0045121;GO:0005635;GO:0048471;GO:0015485;GO:0038023;GO:0015248;GO:0004888;GO:0001618;GO:0007628;GO:0006914;GO:0008206;GO:0071404;GO:0071383;GO:0033344;GO:0042632;GO:0008203;GO:0030301;GO:0006897;GO:0090150;GO:0032367;GO:0034383;GO:0007041;GO:0031579;GO:0060548;GO:0016242;GO:0006486;GO:0046686;GO:0042493;GO:0046718
TRINITY_DN7331_c0_g1	GO:0035631;GO:0005813;GO:0009898;GO:0005829;GO:0042802;GO:0031996;GO:0005164;GO:0031625;GO:0004842;GO:0008270;GO:0006915;GO:0051091;GO:0043123;GO:0046330;GO:0051092;GO:0070534;GO:0042981;GO:0043122;GO:0007165;GO:0033209
TRINITY_DN3333_c0_g1	GO:0016607;GO:0005634;GO:0005685;GO:0003677;GO:0003729;GO:0006376;GO:0008380
TRINITY_DN812_c0_g1	GO:0005623;GO:0005737;GO:0005783;GO:0005793;GO:0005615;GO:0005797;GO:0005640;GO:0005634;GO:0043204;GO:0005509;GO:0003677;GO:0001965;GO:0005085;GO:0005164;GO:0006874;GO:1901142;GO:0032099;GO:0043951;GO:0045599;GO:0070093;GO:0046627;GO:0046321;GO:2000845;GO:0007264
TRINITY_DN12945_c0_g1	GO:0005623;GO:0005737;GO:0005829;GO:0005634;GO:0043204;GO:0005886;GO:0043235;GO:0005524;GO:0016887;GO:0042623;GO:0031072;GO:0051787;GO:0033142;GO:0044183;GO:0051082;GO:0034620;GO:0051085;GO:0042026;GO:0009409;GO:0009408;GO:0014070;GO:0010243;GO:0032570;GO:0006986;GO:0016192
TRINITY_DN696_c0_g1	GO:0005737;GO:0043231;GO:0016363;GO:0005654;GO:0005634;GO:0032991;GO:0003690;GO:0046872;GO:0003723;GO:0006974;GO:0006310;GO:0006281;GO:0006260;GO:0006397
TRINITY_DN4038_c0_g1	GO:0005829;GO:0005789;GO:0005635;GO:0006986;GO:0030433
TRINITY_DN6765_c0_g1	GO:0044297;GO:0005929;GO:0005829;GO:0005739;GO:0043005;GO:0097225;GO:0031982;GO:0003779;GO:0043014;GO:0048487;GO:0051087;GO:0001664;GO:0031072;GO:0030544;GO:0051879;GO:0031625;GO:0034620;GO:0060548;GO:0007286
TRINITY_DN5236_c0_g1	GO:0005737;GO:0005525;GO:0003924;GO:0003746
TRINITY_DN10375_c0_g1	GO:0070062;GO:0016021;GO:0016020;GO:0005886;GO:0035373;GO:0043395;GO:0030215;GO:0045545;GO:0048675;GO:0007413;GO:0002043;GO:0007155;GO:0060326;GO:0007267;GO:0021536;GO:0048843;GO:0007162;GO:2000352;GO:0007399;GO:0097485;GO:0050918;GO:0030836;GO:0045766;GO:0048842;GO:0090263;GO:2001028;GO:0001938;GO:0051897;GO:1990256
TRINITY_DN3317_c0_g1	GO:0005576;GO:0004089;GO:0008270
TRINITY_DN10948_c0_g1	GO:0030424;GO:0005769;GO:0030426;GO:0016020;GO:0003779;GO:0006897;GO:0010923;GO:0000413
TRINITY_DN5253_c0_g1	GO:0005813;GO:0005829;GO:0016021;GO:0005654;GO:0005516;GO:0004842;GO:0008270;GO:0006511
TRINITY_DN8124_c0_g1	GO:0032420;GO:0004096;GO:0020037;GO:0007605
TRINITY_DN9770_c0_g1	GO:0005829;GO:0005783;GO:0005739;GO:0005886;GO:0005524;GO:0004356;GO:0046872;GO:0019706;GO:0001525;GO:0006542;GO:0018345;GO:0010594;GO:1903670
TRINITY_DN2790_c0_g1	GO:0005737;GO:0005874;GO:0008017
TRINITY_DN699_c0_g1_i2	GO:0015629;GO:0070937;GO:0005737;GO:0036464;GO:0005815;GO:0016604;GO:0097165;GO:0005730;GO:0005654;GO:0005634;GO:0005726;GO:0042788;GO:0005844;GO:1990904;GO:0016442;GO:0070578;GO:0043138;GO:0033679;GO:0034458;GO:0005524;GO:0016887;GO:0031490;GO:0003677;GO:0003678;GO:0003688;GO:0003690;GO:0003725;GO:0061676;GO:0046872;GO:0003729;GO:0017111;GO:0047429;GO:1905538;GO:1990841;GO:1905172;GO:0003723;GO:0003724;GO:0070063;GO:0000978;GO:0035613;GO:1990825;GO:1990518;GO:0003697;GO:0003727;GO:0003713;GO:0045142;GO:0000380;GO:0071356;GO:0032508;GO:0006260;GO:0006353;GO:0044806;GO:0051028;GO:2000767;GO:0045739;GO:0045740;GO:2000373;GO:0048146;GO:2000637;GO:0051092;GO:1905698;GO:0046833;GO:0045944;GO:2000765;GO:0050684;GO:0010501;GO:0070922;GO:0030423
TRINITY_DN8622_c0_g1	GO:0005737;GO:0005783;GO:0005789;GO:0016021;GO:0048471;GO:0005524;GO:0019899;GO:0004694;GO:0051879;GO:0042802;GO:0004672;GO:0019903;GO:0004674;GO:0006919;GO:0001525;GO:0030282;GO:0019722;GO:0034198;GO:0070417;GO:0042149;GO:0002063;GO:0036492;GO:0031018;GO:0007029;GO:0030968;GO:0006983;GO:0045444;GO:0048009;GO:0070059;GO:0007595;GO:0043066;GO:0010629;GO:0031642;GO:0017148;GO:1902010;GO:0032055;GO:0001503;GO:0031016;GO:0018105;GO:0036499;GO:1902237;GO:0010628;GO:1903788;GO:0032092;GO:1900182;GO:0009967;GO:0045943;GO:1990440;GO:0010575;GO:0046777;GO:0051260;GO:0006468;GO:0060734;GO:1902235;GO:0019217;GO:0010998;GO:0034976;GO:1990737;GO:0001501;GO:0032933;GO:0006412
TRINITY_DN3403_c0_g1	GO:0001669;GO:0005737;GO:0005634;GO:0005524;GO:0004518;GO:0004672;GO:0004674;GO:0003723;GO:0006468;GO:0006401
TRINITY_DN12399_c0_g1	GO:0005737;GO:0005829;GO:0005654;GO:0004161;GO:0004337;GO:0046872;GO:0003723;GO:0006695;GO:0045337;GO:0033384;GO:0045540;GO:0016032
TRINITY_DN2432_c0_g1	GO:0016021;GO:0009306
TRINITY_DN10429_c0_g1	GO:0005737;GO:0005829;GO:0043231;GO:0016020;GO:0030496;GO:0005730;GO:0005654;GO:0005942;GO:0005886;GO:0016303;GO:0035005;GO:0005524;GO:0016301;GO:0035004;GO:0052742;GO:0052812;GO:0046934;GO:0000187;GO:0006914;GO:0007411;GO:0016477;GO:0006935;GO:0019221;GO:0006897;GO:0038095;GO:0038096;GO:0007186;GO:0050900;GO:0014065;GO:0006661;GO:0046854;GO:0036092;GO:0048015;GO:0016310;GO:0030168;GO:0070527;GO:0010508;GO:0010628;GO:0033031;GO:0014068;GO:0051897;GO:0001952;GO:2000369;GO:0007165;GO:0050852;GO:0007169;GO:0048010
TRINITY_DN3694_c0_g1	GO:0005737;GO:0000334;GO:0008198;GO:0034354;GO:0043420;GO:0019805;GO:0046874;GO:0006569
TRINITY_DN7936_c0_g1	GO:0015030;GO:0005737;GO:0005829;GO:0097413;GO:0016604;GO:0000151;GO:0031624;GO:0061630;GO:0031625;GO:0019787;GO:0004842;GO:0008270;GO:0032436;GO:0000209;GO:0016567;GO:0006511
TRINITY_DN12477_c0_g1	GO:0005634;GO:0031515;GO:0080009;GO:0030488
TRINITY_DN9255_c0_g1	GO:0005737;GO:0005634;GO:0016262;GO:0006493
TRINITY_DN9737_c0_g1	GO:0005623;GO:0005829;GO:0009897;GO:0005739;GO:0050660;GO:0043295;GO:0004362;GO:0042802;GO:0050661;GO:0007568;GO:0045454;GO:0034599;GO:0006749;GO:0014823;GO:0046686;GO:0045471;GO:0010041;GO:0002931;GO:0035094;GO:0006979;GO:0033189;GO:0007283
TRINITY_DN7464_c0_g1	GO:0016324;GO:0031526;GO:0005887;GO:0005886;GO:0005328;GO:0015175;GO:0003333
TRINITY_DN5479_c0_g1	GO:0009986;GO:0005737;GO:0070062;GO:0005925;GO:0045202;GO:0004198;GO:0006508;GO:0007165
TRINITY_DN9655_c0_g1	
TRINITY_DN11095_c0_g1	GO:0005737;GO:0015630;GO:0032510;GO:0007040;GO:0042267;GO:0043473;GO:0015031
TRINITY_DN2254_c0_g1	GO:0005739
TRINITY_DN13349_c0_g1	GO:0005759;GO:0005739;GO:0016878;GO:0005524;GO:0090409;GO:0031957;GO:0006633;GO:0006631;GO:0035338;GO:0090410
TRINITY_DN12672_c0_g1	GO:0016021;GO:0005886;GO:0007155
TRINITY_DN6414_c0_g1	GO:0031225;GO:0005576;GO:0043005;GO:0005886;GO:0007155;GO:0007399
TRINITY_DN9666_c0_g1	GO:0005912;GO:0030054;GO:0036064;GO:0005737;GO:0005886;GO:0014069;GO:0008013;GO:0008092;GO:0045176;GO:0001837;GO:0060441;GO:0045197;GO:0030011;GO:0072205;GO:0030901;GO:0030336;GO:0035331;GO:0042130;GO:0030859;GO:0060999;GO:0035332;GO:0045880;GO:0051965;GO:0071896;GO:0065003;GO:0042981;GO:0045186
TRINITY_DN6656_c0_g1	GO:0009507
TRINITY_DN7185_c0_g1	GO:0005789;GO:0070062;GO:0016020;GO:0005785;GO:0005525;GO:0003924;GO:0003723;GO:0005047;GO:0006613;GO:0036498;GO:0006605;GO:0045047;GO:0006614
TRINITY_DN6624_c0_g1	GO:0005829;GO:0005654;GO:0005838;GO:0008540;GO:0005524;GO:0016887;GO:0036402;GO:0017025;GO:0007623;GO:0043161;GO:0008063
TRINITY_DN14132_c0_g1	GO:0030132;GO:0030130;GO:0071439;GO:0045334;GO:0005768;GO:0005764;GO:0042470;GO:0030117;GO:0005739;GO:0072686;GO:0098684;GO:0098835;GO:0005819;GO:1990763;GO:0032051;GO:0097718;GO:0042802;GO:0019904;GO:0019901;GO:0005198;GO:0006914;GO:0051301;GO:0048268;GO:0006886;GO:0000278;GO:1900126;GO:0006898
TRINITY_DN11808_c0_g1	GO:0005730;GO:0005634;GO:1990904;GO:0005681;GO:0003723;GO:0006397;GO:0051252;GO:0008380
TRINITY_DN6138_c0_g1	GO:0008253;GO:0046872
TRINITY_DN13977_c0_g1	GO:0005743;GO:0031966;GO:0005749;GO:0051537;GO:0051538;GO:0051539;GO:0009055;GO:0046872;GO:0008177;GO:0048039;GO:0009060;GO:0022904;GO:0006099
TRINITY_DN6537_c0_g1	GO:0005829;GO:0005815;GO:0005634;GO:0005819;GO:0005096;GO:0017137;GO:0090630;GO:0007049;GO:0051301;GO:0006886;GO:0043547;GO:0042147
TRINITY_DN9975_c0_g1	GO:0070062;GO:0016021;GO:0016020;GO:0005741;GO:0005742;GO:0005739;GO:0008320;GO:0016236;GO:0006626
TRINITY_DN13865_c0_g1	GO:0005743;GO:0017087;GO:0005739;GO:0046872;GO:0004222;GO:0006627
TRINITY_DN1082_c0_g1	GO:0005789;GO:0140268;GO:0031234;GO:0005887;GO:0031227;GO:0016020;GO:0044232;GO:0045296;GO:0005509;GO:0005544;GO:0042802;GO:0031210;GO:0008429;GO:0035091;GO:0006897;GO:0061817;GO:0006687;GO:0006869
TRINITY_DN8904_c0_g1	GO:0046872
TRINITY_DN10749_c0_g1	GO:0005623;GO:0000777;GO:0000776;GO:0016604;GO:0005654;GO:0005634;GO:0003682;GO:0003677;GO:0070182;GO:0051315;GO:0051301;GO:0007059;GO:1902426;GO:0006260;GO:0000076;GO:0071163;GO:0051383;GO:0000278;GO:1905341;GO:0035563;GO:0045740;GO:2000105;GO:1905342;GO:0031334;GO:0033044;GO:1902595;GO:0030174;GO:0033262;GO:0072708
TRINITY_DN5302_c0_g1	GO:0016607;GO:0005634;GO:0071005;GO:0005684;GO:0046872;GO:0004842;GO:0006281;GO:0018276;GO:0000398;GO:0070100;GO:0016567;GO:0034247
TRINITY_DN9864_c0_g1	GO:0005737;GO:0004812;GO:0005524;GO:0004829;GO:0006435;GO:0006418
TRINITY_DN10057_c0_g1	GO:0016021;GO:0055085
TRINITY_DN2798_c0_g1	GO:0005615;GO:0004857
TRINITY_DN3156_c0_g1	GO:0005737;GO:0005829;GO:0070062;GO:0031415;GO:0005634;GO:0005667;GO:0043022;GO:0017196;GO:0006474;GO:0043066;GO:0045893;GO:0050821
TRINITY_DN11478_c0_g1	GO:0005739;GO:0043457
TRINITY_DN7426_c0_g1	GO:0009986;GO:0030139;GO:0005768;GO:0005794;GO:0016021;GO:0005770;GO:0005765;GO:0005886;GO:0005802;GO:0005520;GO:0036143;GO:0005537;GO:0051219;GO:0038023;GO:0007041
TRINITY_DN5696_c0_g1	GO:0005634;GO:0003677;GO:0016740;GO:0008270;GO:0048066;GO:0035162;GO:0030218;GO:0033333;GO:0048246;GO:1905517;GO:0030593;GO:1990266;GO:0035166;GO:0060215;GO:0016567;GO:0034243
TRINITY_DN4380_c0_g1	GO:0017101;GO:0005737;GO:0005829;GO:0005524;GO:0004819;GO:0048813;GO:0006425
TRINITY_DN7892_c0_g1	GO:0005783;GO:0030176;GO:0016020;GO:0031204
TRINITY_DN6815_c0_g1	GO:0005623;GO:0000785;GO:0000118;GO:0000776;GO:0005730;GO:0005654;GO:0005634;GO:0032991;GO:0016580;GO:0005667;GO:0017053;GO:0003682;GO:0003677;GO:0003700;GO:0033558;GO:0044877;GO:0003723;GO:0001102;GO:0001103;GO:0003714;GO:0008134;GO:0000976;GO:0002218;GO:0007568;GO:0034613;GO:1903351;GO:0071333;GO:0021895;GO:0006260;GO:0002244;GO:0016575;GO:0001701;GO:0043066;GO:0042754;GO:1901675;GO:1900181;GO:0000122;GO:2000678;GO:0045892;GO:0031937;GO:0002230;GO:0010971;GO:0045666;GO:0045944;GO:0006476;GO:0030516;GO:0010817;GO:0043619;GO:0006355;GO:0051595;GO:0010243;GO:0048511
TRINITY_DN14065_c0_g1	GO:0005737;GO:0005829;GO:0005794;GO:0016020;GO:0005086;GO:0004842;GO:0021702;GO:0010507;GO:0050885;GO:0031175
TRINITY_DN632_c0_g1	GO:0022625;GO:0030295;GO:0043021;GO:0003735;GO:0002181;GO:0006414
TRINITY_DN5119_c0_g1	GO:0000785;GO:0000790;GO:0072357;GO:0003677;GO:0046872;GO:0008157;GO:0004864;GO:0003723;GO:0010667;GO:1904290;GO:0032206
TRINITY_DN3686_c0_g1	GO:0005634;GO:0003677;GO:0003700;GO:0006355
TRINITY_DN5561_c0_g1	GO:0015629;GO:0030864;GO:0045335;GO:0005886;GO:0051015;GO:0030833;GO:0009617
TRINITY_DN5665_c0_g1	GO:0005737;GO:0005815;GO:0004332;GO:0006096
TRINITY_DN4419_c0_g1	GO:0030017;GO:0005865;GO:0030018;GO:0003779;GO:0051639;GO:0007015;GO:0055003;GO:0030837;GO:0045214
TRINITY_DN11048_c0_g1	GO:0051539;GO:0010181;GO:0046872;GO:0102521;GO:0055114;GO:0008033
TRINITY_DN8274_c0_g1	GO:0005737;GO:0030154;GO:0007399;GO:0007165;GO:0016055
TRINITY_DN2817_c0_g1	GO:0005887;GO:0005886;GO:0004930;GO:0007189;GO:0007166;GO:0007186
TRINITY_DN7836_c0_g1	
TRINITY_DN4626_c0_g1	GO:0016021;GO:0005524;GO:0016887;GO:0042626;GO:0006935;GO:0031154;GO:0006972;GO:0055085
TRINITY_DN122_c0_g1	GO:0005829;GO:0004013;GO:0006730;GO:0033353
TRINITY_DN7526_c0_g1	GO:0005737;GO:0005634;GO:0035091;GO:0008526;GO:0046488;GO:0007165
TRINITY_DN5117_c0_g1	GO:0005829;GO:0070062;GO:0005739;GO:0008336;GO:0042802;GO:0005506;GO:0008270;GO:0045329
TRINITY_DN8750_c0_g1	GO:0005623;GO:0005829;GO:0005739;GO:0050692;GO:0051379;GO:0005525;GO:0008906;GO:0019157;GO:0030145;GO:0003729;GO:0004550;GO:0004613;GO:0047134;GO:0043565;GO:0008343;GO:0007568;GO:0006522;GO:0006531;GO:0071320;GO:0071549;GO:0071361;GO:0071332;GO:0071377;GO:0042149;GO:0071333;GO:0071456;GO:0032869;GO:0071347;GO:0071374;GO:0071300;GO:0071356;GO:0048589;GO:0007586;GO:0030703;GO:0009792;GO:0048562;GO:0006094;GO:0006536;GO:0006541;GO:0046327;GO:0019563;GO:0006544;GO:0070365;GO:0050892;GO:0072071;GO:0006089;GO:0016042;GO:0015743;GO:0006735;GO:0045912;GO:0018991;GO:0043950;GO:0045913;GO:0045722;GO:0006560;GO:0019543;GO:0006090;GO:0060259;GO:0006111;GO:0046015;GO:0051591;GO:0046898;GO:0051384;GO:0070741;GO:0033993;GO:0032496;GO:1904640;GO:0042594;GO:0009069;GO:0019953;GO:0007296
TRINITY_DN3732_c0_g1	GO:0016324;GO:0009925;GO:0031252;GO:0043034;GO:0030425;GO:0005925;GO:0005887;GO:0008305;GO:0016328;GO:0005927;GO:0005886;GO:0045211;GO:0042734;GO:0005178;GO:0046982;GO:0007015;GO:0007475;GO:0007411;GO:0007298;GO:0016339;GO:0016340;GO:0033627;GO:0016477;GO:0007160;GO:0031589;GO:0007417;GO:0021551;GO:0008340;GO:0007391;GO:0035001;GO:0007629;GO:0007377;GO:0030718;GO:0035099;GO:0007157;GO:0048803;GO:0007229;GO:0007508;GO:0035160;GO:0007494;GO:0016203;GO:0007517;GO:0030336;GO:0003344;GO:0090129;GO:0008360;GO:0051492;GO:0007431;GO:0045214;GO:0007608;GO:0034446;GO:0006930;GO:0007419;GO:0007601
TRINITY_DN7597_c0_g1	GO:0005739
TRINITY_DN4073_c0_g1	GO:0005737;GO:0005783;GO:0005634;GO:0035770;GO:0034458;GO:0005524;GO:1990247;GO:0003723;GO:0070063;GO:0008186;GO:0051729;GO:0051321;GO:0048599;GO:0044829;GO:0070555;GO:0034612;GO:0007286
TRINITY_DN6086_c0_g1	GO:0005737;GO:0005856;GO:0051015;GO:0051693
TRINITY_DN12386_c0_g1	GO:0005096;GO:0046982;GO:0090630;GO:0051056
TRINITY_DN7875_c0_g1	GO:0005576;GO:0042151;GO:0004222;GO:0090729;GO:0008270
TRINITY_DN7501_c0_g1	GO:0097208;GO:0097233;GO:0005615;GO:0016021;GO:0043231;GO:0097232;GO:0005886;GO:0005524;GO:0016887;GO:0042626;GO:0005319;GO:0044267;GO:0006869;GO:0042493;GO:0051384;GO:0055085
TRINITY_DN12773_c0_g1	GO:0005783;GO:0030176;GO:0102336;GO:0102337;GO:0102338;GO:0009922;GO:0102756;GO:0034625;GO:0034626;GO:0019367;GO:0035338;GO:0030148;GO:0006636;GO:0042761
TRINITY_DN10400_c0_g1	GO:0046872;GO:0004842;GO:0048856;GO:0035904;GO:0003170;GO:0070534;GO:0003281
TRINITY_DN2335_c0_g1	GO:0005096;GO:0017137;GO:0090630;GO:0006886
